VERSION;AIRPORT;ASMA_RADIUS;AC_CLASS;RUNWAY;ASMA_SECTOR;FROM_BEARING;TO_BEARING;VALID_FROM;VALID_TO;UNIMPEDED_TIME;UNIMPEDED_DIST_KM;STD_U;TF_UNIMPEDED;SATURATION_LEVEL;SAMPLE_FROM;SAMPLE_TO;SAMPLE_SIZE;DAY_TIME_START;DAY_TIME_END;TIMEZONE;CONGESTION_LIMIT
12;LIRF;100;LJ;16L;1;40;90;01/05/2015;01/01/2099;;;;1;34;13/07/2014;13/07/2014;1;6,5;22;1;0,5
10;LIRF;40;LJ;16L;2;90;185;01/01/2011;01/10/2012;;;;0;13;18/04/2011;18/04/2011;1;6,5;22;1;0,5
10;LIRF;100;LJ;16L;2;90;185;01/01/2011;01/10/2012;;;;0;24;18/04/2011;18/04/2011;1;6,5;22;1;0,5
12;LIRF;40;LJ;16L;3;185;285;01/05/2015;01/01/2099;;;;0;10;11/08/2014;11/08/2014;1;6,5;22;1;0,5
12;LIRF;100;LJ;16L;3;185;285;01/05/2015;01/01/2099;;;;0;18;11/08/2014;11/08/2014;1;6,5;22;1;0,5
10;LIRF;100;LJ;16L;3;185;285;01/01/2011;01/10/2012;;;;0;16;09/06/2011;11/12/2011;3;6,5;22;1;0,5
10;LIRF;40;LJ;16L;3;185;285;01/01/2011;01/10/2012;;;;0;9;09/06/2011;11/12/2011;3;6,5;22;1;0,5
10;LIRF;100;LJ;16L;4;285;40;01/01/2011;01/10/2012;;;;1;16;21/01/2011;01/12/2011;6;6,5;22;1;0,5
12;LIRF;100;LJ;16L;4;285;40;01/05/2015;01/01/2099;20,9333333333333;196;3,09886646308115;50;16;01/07/2014;14/05/2015;80;6,5;22;1;0,5
10;LIRF;40;LJ;16L;4;285;40;01/01/2011;01/10/2012;;;;2;8;21/01/2011;01/12/2011;6;6,5;22;1;0,5
11;LIRF;100;LJ;16L;4;285;40;01/10/2012;01/05/2015;;;;1;16;29/01/2012;05/12/2012;9;6,5;22;1;0,5
12;LIRF;40;LJ;16L;4;285;40;01/05/2015;01/01/2099;9,475;76;1,05372212674868;28;7;01/07/2014;14/05/2015;80;6,5;22;1;0,5
11;LIRF;40;LJ;16L;4;285;40;01/10/2012;01/05/2015;;;;2;8;29/01/2012;05/12/2012;9;6,5;22;1;0,5
10;LIRF;100;LJ;16R;1;40;90;01/01/2011;01/10/2012;;;;0;19;15/11/2011;15/11/2011;1;6,5;22;1;0,5
10;LIRF;40;LJ;16R;1;40;90;01/01/2011;01/10/2012;;;;0;12;15/11/2011;15/11/2011;1;6,5;22;1;0,5
10;LIRF;40;LJ;16R;3;185;285;01/01/2011;01/10/2012;;;;0;9;11/03/2011;04/11/2011;2;6,5;22;1;0,5
10;LIRF;100;LJ;16R;3;185;285;01/01/2011;01/10/2012;;;;0;18;11/03/2011;04/11/2011;2;6,5;22;1;0,5
11;LIRF;40;LJ;16R;4;285;40;01/10/2012;01/05/2015;;;;0;9;21/03/2012;11/06/2012;3;6,5;22;1;0,5
11;LIRF;100;LJ;16R;4;285;40;01/10/2012;01/05/2015;;;;0;18;21/03/2012;11/06/2012;3;6,5;22;1;0,5
12;LIRF;40;LJ;16R;4;285;40;01/05/2015;01/01/2099;;;;1;8;20/10/2014;23/12/2014;3;6,5;22;1;0,5
12;LIRF;100;LJ;16R;4;285;40;01/05/2015;01/01/2099;;;;1;16;20/10/2014;23/12/2014;3;6,5;22;1;0,5
10;LIRF;100;LJ;16R;4;285;40;01/01/2011;01/10/2012;;;;0;20;15/11/2011;15/11/2011;1;6,5;22;1;0,5
10;LIRF;40;LJ;16R;4;285;40;01/01/2011;01/10/2012;;;;0;11;15/11/2011;15/11/2011;1;6,5;22;1;0,5
10;LIRF;100;LJ;34L;4;285;40;01/01/2011;01/10/2012;;;;0;21;09/10/2011;22/12/2011;2;6,5;22;1;0,5
12;LIRF;100;LJ;34L;4;285;40;01/05/2015;01/01/2099;;;;0;21;23/10/2014;18/06/2015;7;6,5;22;1;0,5
10;LIRF;40;LJ;34L;4;285;40;01/01/2011;01/10/2012;;;;0;13;09/10/2011;22/12/2011;2;6,5;22;1;0,5
12;LIRF;40;LJ;34L;4;285;40;01/05/2015;01/01/2099;;;;0;13;23/10/2014;18/06/2015;7;6,5;22;1;0,5
12;LIRF;100;LJ;34R;1;40;90;01/05/2015;01/01/2099;;;;0;18;21/04/2015;21/04/2015;1;6,5;22;1;0,5
12;LIRF;100;LJ;34R;2;90;185;01/05/2015;01/01/2099;;;;0;16;10/07/2014;10/07/2014;1;6,5;22;1;0,5
12;LIRF;40;LJ;34R;2;90;185;01/05/2015;01/01/2099;;;;0;9;10/07/2014;21/04/2015;2;6,5;22;1;0,5
11;LIRF;40;LJ;34R;3;185;285;01/10/2012;01/05/2015;;;;1;13;07/01/2012;07/01/2012;1;6,5;22;1;0,5
11;LIRF;100;LJ;34R;3;185;285;01/10/2012;01/05/2015;;;;1;22;07/01/2012;07/01/2012;1;6,5;22;1;0,5
10;LIRF;100;LJ;34R;4;285;40;01/01/2011;01/10/2012;;;;0;18;18/02/2011;18/02/2011;1;6,5;22;1;0,5
12;LIRF;40;LJ;34R;4;285;40;01/05/2015;01/01/2099;;;;12;11;10/07/2014;21/04/2015;29;6,5;22;1;0,5
12;LIRF;100;LJ;34R;4;285;40;01/05/2015;01/01/2099;;;;14;19;10/07/2014;21/04/2015;29;6,5;22;1;0,5
10;LIRF;40;LJ;34R;4;285;40;01/01/2011;01/10/2012;;;;0;11;18/02/2011;18/02/2011;1;6,5;22;1;0,5
11;LIRF;40;LJ;NA;1;40;90;01/10/2012;01/05/2015;;;;0;19;28/09/2012;28/09/2012;1;6,5;22;1;0,5
12;LIRF;100;LJ;NA;1;40;90;01/05/2015;01/01/2099;;;;0;15;31/10/2014;31/10/2014;1;6,5;22;1;0,5
11;LIRF;100;LJ;NA;1;40;90;01/10/2012;01/05/2015;;;;0;28;28/09/2012;28/09/2012;1;6,5;22;1;0,5
10;LIRF;100;LJ;NA;1;40;90;01/01/2011;01/10/2012;;;;0;20;10/07/2011;10/07/2011;1;6,5;22;1;0,5
10;LIRF;40;LJ;NA;1;40;90;01/01/2011;01/10/2012;;;;0;11;10/07/2011;10/07/2011;1;6,5;22;1;0,5
12;LIRF;40;LJ;NA;1;40;90;01/05/2015;01/01/2099;;;;0;9;31/10/2014;31/10/2014;1;6,5;22;1;0,5
12;LIRF;40;LJ;NA;3;185;285;01/05/2015;01/01/2099;;;;0;3;17/08/2014;17/08/2014;1;6,5;22;1;0,5
12;LIRF;100;LJ;NA;3;185;285;01/05/2015;01/01/2099;;;;0;10;17/08/2014;17/08/2014;1;6,5;22;1;0,5
11;LIRF;100;LJ;NA;4;285;40;01/10/2012;01/05/2015;;;;0;15;11/04/2012;30/11/2012;6;6,5;22;1;0,5
10;LIRF;40;LJ;NA;4;285;40;01/01/2011;01/10/2012;;;;0;8;21/05/2011;10/10/2011;3;6,5;22;1;0,5
12;LIRF;100;LJ;NA;4;285;40;01/05/2015;01/01/2099;;;;0;15;31/10/2014;16/12/2014;3;6,5;22;1;0,5
12;LIRF;40;LJ;NA;4;285;40;01/05/2015;01/01/2099;;;;0;7;31/10/2014;16/12/2014;3;6,5;22;1;0,5
11;LIRF;40;LJ;NA;4;285;40;01/10/2012;01/05/2015;;;;1;8;11/04/2012;30/11/2012;6;6,5;22;1;0,5
10;LIRF;100;LJ;NA;4;285;40;01/01/2011;01/10/2012;;;;0;17;21/05/2011;10/10/2011;3;6,5;22;1;0,5
12;LIRF;40;LP;16L;4;285;40;01/05/2015;01/01/2099;;;;0;8;21/07/2014;21/07/2014;1;6,5;22;1;0,5
12;LIRF;100;LP;16L;4;285;40;01/05/2015;01/01/2099;;;;0;15;21/07/2014;21/07/2014;1;6,5;22;1;0,5
12;LIRF;40;LP;16R;3;185;285;01/05/2015;01/01/2099;;;;0;10;29/10/2014;29/10/2014;1;6,5;22;1;0,5
12;LIRF;100;LP;16R;3;185;285;01/05/2015;01/01/2099;;;;0;18;29/10/2014;29/10/2014;1;6,5;22;1;0,5
12;LIRF;100;LP;34L;4;285;40;01/05/2015;01/01/2099;;;;0;19;23/10/2014;23/10/2014;1;6,5;22;1;0,5
12;LIRF;40;LP;34L;4;285;40;01/05/2015;01/01/2099;;;;0;13;23/10/2014;23/10/2014;1;6,5;22;1;0,5
12;LIRF;100;LP;34R;4;285;40;01/05/2015;01/01/2099;;;;0;26;04/08/2014;04/08/2014;1;6,5;22;1;0,5
12;LIRF;40;LP;34R;4;285;40;01/05/2015;01/01/2099;;;;0;16;04/08/2014;04/08/2014;1;6,5;22;1;0,5
10;LIRF;100;LT;16L;1;40;90;01/01/2011;01/10/2012;;;;4;19;10/02/2011;06/11/2011;9;6,5;22;1;0,5
11;LIRF;40;LT;16L;1;40;90;01/10/2012;01/05/2015;;;;3;11;06/04/2012;23/07/2012;17;6,5;22;1;0,5
10;LIRF;40;LT;16L;1;40;90;01/01/2011;01/10/2012;;;;5;11;10/01/2011;06/11/2011;13;6,5;22;1;0,5
11;LIRF;100;LT;16L;1;40;90;01/10/2012;01/05/2015;;;;3;19;06/04/2012;23/07/2012;17;6,5;22;1;0,5
10;LIRF;40;LT;16L;2;90;185;01/01/2011;01/10/2012;12,7833333333333;112;1,53203340748685;85;11;01/01/2011;31/12/2011;603;6,5;22;1;0,5
10;LIRF;100;LT;16L;2;90;185;01/01/2011;01/10/2012;22;227;1,86050175235307;107;19;01/01/2011;31/12/2011;604;6,5;22;1;0,5
11;LIRF;100;LT;16L;2;90;185;01/10/2012;01/05/2015;22,8166666666667;227;1,60111049821958;32;18;02/01/2012;11/09/2012;89;6,5;22;1;0,5
11;LIRF;40;LT;16L;2;90;185;01/10/2012;01/05/2015;13,125;114,5;1,44287891822203;26;11;02/01/2012;11/09/2012;89;6,5;22;1;0,5
12;LIRF;40;LT;16L;3;185;285;01/05/2015;01/01/2099;;;;0;15;25/08/2014;25/08/2014;1;6,5;22;1;0,5
12;LIRF;100;LT;16L;3;185;285;01/05/2015;01/01/2099;;;;0;25;25/08/2014;25/08/2014;1;6,5;22;1;0,5
11;LIRF;100;LT;16L;3;185;285;01/10/2012;01/05/2015;;;;5;20;02/01/2012;29/07/2012;11;6,5;22;1;0,5
11;LIRF;40;LT;16L;3;185;285;01/10/2012;01/05/2015;;;;4;12;02/01/2012;29/07/2012;11;6,5;22;1;0,5
10;LIRF;40;LT;16L;3;185;285;01/01/2011;01/10/2012;;;;2;11;21/06/2011;19/11/2011;7;6,5;22;1;0,5
10;LIRF;100;LT;16L;3;185;285;01/01/2011;01/10/2012;;;;2;18;21/06/2011;19/11/2011;7;6,5;22;1;0,5
11;LIRF;40;LT;16L;4;285;40;01/10/2012;01/05/2015;9,76666666666667;79;0,962778055114642;481;8;01/01/2012;30/11/2012;962;6,5;22;1;0,5
12;LIRF;100;LT;16L;4;285;40;01/05/2015;01/01/2099;;;;0;16;04/07/2014;30/03/2015;4;6,5;22;1;0,5
10;LIRF;100;LT;16L;4;285;40;01/01/2011;01/10/2012;19,5666666666667;194;1,74935404357104;977;16;01/01/2011;31/12/2011;3778;6,5;22;1;0,5
10;LIRF;40;LT;16L;4;285;40;01/01/2011;01/10/2012;9,61666666666667;79;1,03346572355322;1048;8;01/01/2011;31/12/2011;3778;6,5;22;1;0,5
12;LIRF;40;LT;16L;4;285;40;01/05/2015;01/01/2099;;;;0;8;04/07/2014;30/03/2015;4;6,5;22;1;0,5
11;LIRF;100;LT;16L;4;285;40;01/10/2012;01/05/2015;19,6166666666667;193;1,46665597224141;438;16;01/01/2012;30/11/2012;962;6,5;22;1;0,5
11;LIRF;100;LT;16R;1;40;90;01/10/2012;01/05/2015;;;;16;21;17/01/2012;30/07/2012;46;6,5;22;1;0,5
10;LIRF;100;LT;16R;1;40;90;01/01/2011;01/10/2012;24,3083333333333;215;2,4768687336701;24;19;18/01/2011;13/12/2011;43;6,5;22;1;0,5
10;LIRF;40;LT;16R;1;40;90;01/01/2011;01/10/2012;13,8416666666667;105,5;1,85044323634641;26;12;18/01/2011;13/12/2011;43;6,5;22;1;0,5
11;LIRF;40;LT;16R;1;40;90;01/10/2012;01/05/2015;;;;14;13;17/01/2012;30/07/2012;46;6,5;22;1;0,5
10;LIRF;40;LT;16R;2;90;185;01/01/2011;01/10/2012;;;;1;16;03/03/2011;03/03/2011;1;6,5;22;1;0,5
11;LIRF;100;LT;16R;2;90;185;01/10/2012;01/05/2015;;;;1;21;04/03/2012;04/03/2012;1;6,5;22;1;0,5
10;LIRF;100;LT;16R;2;90;185;01/01/2011;01/10/2012;;;;1;30;03/03/2011;12/12/2011;2;6,5;22;1;0,5
11;LIRF;40;LT;16R;2;90;185;01/10/2012;01/05/2015;;;;1;13;04/03/2012;04/03/2012;1;6,5;22;1;0,5
10;LIRF;100;LT;16R;3;185;285;01/01/2011;01/10/2012;;;;1;20;18/09/2011;16/11/2011;2;6,5;22;1;0,5
10;LIRF;40;LT;16R;3;185;285;01/01/2011;01/10/2012;;;;1;11;05/07/2011;16/11/2011;3;6,5;22;1;0,5
11;LIRF;100;LT;16R;4;285;40;01/10/2012;01/05/2015;;;;9;18;01/01/2012;09/11/2012;29;6,5;22;1;0,5
11;LIRF;40;LT;16R;4;285;40;01/10/2012;01/05/2015;;;;8;9;01/01/2012;09/11/2012;29;6,5;22;1;0,5
10;LIRF;100;LT;16R;4;285;40;01/01/2011;01/10/2012;;;;11;18;02/01/2011;16/12/2011;351;6,5;22;1;0,5
10;LIRF;40;LT;16R;4;285;40;01/01/2011;01/10/2012;;;;13;10;02/01/2011;16/12/2011;351;6,5;22;1;0,5
10;LIRF;100;LT;25;2;90;185;01/01/2011;01/10/2012;;;;1;24;03/01/2011;03/01/2011;1;6,5;22;1;0,5
10;LIRF;40;LT;25;2;90;185;01/01/2011;01/10/2012;;;;1;15;03/01/2011;03/01/2011;1;6,5;22;1;0,5
10;LIRF;100;LT;25;4;285;40;01/01/2011;01/10/2012;;;;5;23;03/01/2011;24/12/2011;5;6,5;22;1;0,5
10;LIRF;40;LT;25;4;285;40;01/01/2011;01/10/2012;;;;3;13;03/01/2011;24/12/2011;5;6,5;22;1;0,5
10;LIRF;100;LT;34L;1;40;90;01/01/2011;01/10/2012;;;;3;18;03/02/2011;10/10/2011;9;6,5;22;1;0,5
11;LIRF;100;LT;34L;1;40;90;01/10/2012;01/05/2015;;;;5;20;01/02/2012;16/07/2012;7;6,5;22;1;0,5
10;LIRF;40;LT;34L;1;40;90;01/01/2011;01/10/2012;;;;4;12;03/02/2011;10/10/2011;9;6,5;22;1;0,5
11;LIRF;40;LT;34L;1;40;90;01/10/2012;01/05/2015;;;;3;12;01/02/2012;16/07/2012;4;6,5;22;1;0,5
11;LIRF;100;LT;34L;2;90;185;01/10/2012;01/05/2015;;;;2;19;07/01/2012;04/02/2012;3;6,5;22;1;0,5
10;LIRF;40;LT;34L;2;90;185;01/01/2011;01/10/2012;;;;0;10;05/04/2011;14/10/2011;3;6,5;22;1;0,5
11;LIRF;40;LT;34L;2;90;185;01/10/2012;01/05/2015;;;;2;11;07/01/2012;12/03/2012;6;6,5;22;1;0,5
10;LIRF;100;LT;34L;2;90;185;01/01/2011;01/10/2012;;;;0;19;14/04/2011;14/10/2011;2;6,5;22;1;0,5
10;LIRF;100;LT;34L;4;285;40;01/01/2011;01/10/2012;;;;1;24;03/01/2011;19/12/2011;35;6,5;22;1;0,5
11;LIRF;40;LT;34L;4;285;40;01/10/2012;01/05/2015;;;;3;18;04/02/2012;23/06/2012;6;6,5;22;1;0,5
10;LIRF;40;LT;34L;4;285;40;01/01/2011;01/10/2012;;;;1;16;03/01/2011;19/12/2011;34;6,5;22;1;0,5
11;LIRF;100;LT;34L;4;285;40;01/10/2012;01/05/2015;;;;3;26;04/02/2012;23/06/2012;6;6,5;22;1;0,5
11;LIRF;100;LT;34R;1;40;90;01/10/2012;01/05/2015;;;;0;20;10/03/2012;11/03/2012;2;6,5;22;1;0,5
10;LIRF;100;LT;34R;1;40;90;01/01/2011;01/10/2012;;;;1;21;27/01/2011;28/07/2011;4;6,5;22;1;0,5
11;LIRF;40;LT;34R;1;40;90;01/10/2012;01/05/2015;;;;0;12;10/03/2012;11/03/2012;2;6,5;22;1;0,5
10;LIRF;40;LT;34R;1;40;90;01/01/2011;01/10/2012;;;;1;12;27/01/2011;28/07/2011;4;6,5;22;1;0,5
11;LIRF;100;LT;34R;2;90;185;01/10/2012;01/05/2015;20,3;196;1,8992411169669;23;17;05/01/2012;13/03/2012;57;6,5;22;1;0,5
12;LIRF;100;LT;34R;2;90;185;01/05/2015;01/01/2099;;;;0;16;05/08/2014;05/08/2014;1;6,5;22;1;0,5
11;LIRF;40;LT;34R;2;90;185;01/10/2012;01/05/2015;10,75;85;1,7702987521765;21;9;05/01/2012;13/03/2012;57;6,5;22;1;0,5
12;LIRF;40;LT;34R;2;90;185;01/05/2015;01/01/2099;;;;0;8;05/08/2014;05/08/2014;1;6,5;22;1;0,5
10;LIRF;40;LT;34R;2;90;185;01/01/2011;01/10/2012;10,3083333333333;81;1,24990676536072;30;9;03/01/2011;31/12/2011;121;6,5;22;1;0,5
10;LIRF;100;LT;34R;2;90;185;01/01/2011;01/10/2012;19,85;195;2,18293910584021;37;17;03/01/2011;31/12/2011;121;6,5;22;1;0,5
11;LIRF;40;LT;34R;3;185;285;01/10/2012;01/05/2015;;;;1;12;14/02/2012;14/02/2012;1;6,5;22;1;0,5
10;LIRF;100;LT;34R;3;185;285;01/01/2011;01/10/2012;;;;1;19;17/12/2011;19/12/2011;2;6,5;22;1;0,5
11;LIRF;100;LT;34R;3;185;285;01/10/2012;01/05/2015;;;;1;19;14/02/2012;14/02/2012;1;6,5;22;1;0,5
10;LIRF;40;LT;34R;3;185;285;01/01/2011;01/10/2012;;;;1;12;17/12/2011;19/12/2011;2;6,5;22;1;0,5
10;LIRF;40;LT;34R;4;285;40;01/01/2011;01/10/2012;15,5916666666667;131;2,30534847082551;142;13;03/01/2011;31/12/2011;689;6,5;22;1;0,5
11;LIRF;100;LT;34R;4;285;40;01/10/2012;01/05/2015;25,3;247,5;2,26923355311603;144;20;05/01/2012;31/07/2012;297;6,5;22;1;0,5
12;LIRF;100;LT;34R;4;285;40;01/05/2015;01/01/2099;;;;2;26;12/03/2015;27/03/2015;2;6,5;22;1;0,5
12;LIRF;40;LT;34R;4;285;40;01/05/2015;01/01/2099;;;;1;14;12/03/2015;27/03/2015;2;6,5;22;1;0,5
10;LIRF;100;LT;34R;4;285;40;01/01/2011;01/10/2012;25,2666666666667;247;2,69788020595628;147;21;03/01/2011;31/12/2011;689;6,5;22;1;0,5
11;LIRF;40;LT;34R;4;285;40;01/10/2012;01/05/2015;15,9;132;1,81214211051977;139;13;05/01/2012;31/07/2012;297;6,5;22;1;0,5
11;LIRF;40;LT;NA;1;40;90;01/10/2012;01/05/2015;;;;0;17;30/06/2012;30/06/2012;1;6,5;22;1;0,5
11;LIRF;100;LT;NA;1;40;90;01/10/2012;01/05/2015;;;;0;24;30/06/2012;30/06/2012;1;6,5;22;1;0,5
10;LIRF;40;LT;NA;2;90;185;01/01/2011;01/10/2012;;;;0;9;01/03/2011;01/03/2011;1;6,5;22;1;0,5
10;LIRF;100;LT;NA;2;90;185;01/01/2011;01/10/2012;;;;0;17;01/03/2011;01/03/2011;1;6,5;22;1;0,5
10;LIRF;40;LT;NA;3;185;285;01/01/2011;01/10/2012;;;;1;53;17/01/2011;17/01/2011;1;6,5;22;1;0,5
10;LIRF;100;LT;NA;3;185;285;01/01/2011;01/10/2012;;;;1;70;17/01/2011;17/01/2011;1;6,5;22;1;0,5
10;LIRF;100;LT;NA;4;285;40;01/01/2011;01/10/2012;;;;0;16;06/07/2011;16/10/2011;3;6,5;22;1;0,5
10;LIRF;40;LT;NA;4;285;40;01/01/2011;01/10/2012;;;;0;8;06/07/2011;16/10/2011;3;6,5;22;1;0,5
11;LIRF;40;LT;NA;4;285;40;01/10/2012;01/05/2015;;;;2;9;25/01/2012;04/12/2012;8;6,5;22;1;0,5
11;LIRF;100;LT;NA;4;285;40;01/10/2012;01/05/2015;;;;3;18;25/01/2012;04/12/2012;8;6,5;22;1;0,5
12;LIRF;40;MJ;01R;2;90;185;01/05/2015;01/01/2099;;;;0;12;13/11/2014;13/11/2014;1;6,5;22;1;0,5
12;LIRF;100;MJ;01R;2;90;185;01/05/2015;01/01/2099;;;;0;20;13/11/2014;13/11/2014;1;6,5;22;1;0,5
10;LIRF;100;MJ;07;3;185;285;01/01/2011;01/10/2012;;;;1;15;18/06/2011;27/12/2011;6;6,5;22;1;0,5
12;LIRF;100;MJ;07;3;185;285;01/05/2015;01/01/2099;;;;0;16;13/08/2014;13/08/2014;1;6,5;22;1;0,5
10;LIRF;40;MJ;07;3;185;285;01/01/2011;01/10/2012;;;;1;8;18/06/2011;27/12/2011;6;6,5;22;1;0,5
12;LIRF;40;MJ;07;3;185;285;01/05/2015;01/01/2099;;;;0;9;13/08/2014;13/08/2014;1;6,5;22;1;0,5
12;LIRF;100;MJ;16C;1;40;90;01/05/2015;01/01/2099;21,825;213;2,22719240223135;210;17;15/05/2015;30/06/2015;654;6,5;22;1;0,5
12;LIRF;40;MJ;16C;1;40;90;01/05/2015;01/01/2099;12,1333333333333;97;1,60491390597873;210;9;15/05/2015;30/06/2015;705;6,5;22;1;0,5
12;LIRF;40;MJ;16C;2;90;185;01/05/2015;01/01/2099;13,6;115;1,79548775206414;888;11;15/05/2015;30/06/2015;3036;6,5;22;1;0,5
12;LIRF;100;MJ;16C;2;90;185;01/05/2015;01/01/2099;23,4333333333333;233;2,34303665250525;977;18;15/05/2015;30/06/2015;3117;6,5;22;1;0,5
12;LIRF;40;MJ;16C;3;185;285;01/05/2015;01/01/2099;14,2166666666667;126;2,23759930299447;540;11;15/05/2015;30/06/2015;1768;6,5;22;1;0,5
12;LIRF;100;MJ;16C;3;185;285;01/05/2015;01/01/2099;23,125;240;2,60140209235357;600;18;15/05/2015;30/06/2015;1750;6,5;22;1;0,5
12;LIRF;100;MJ;16C;4;285;40;01/05/2015;01/01/2099;19,2166666666667;193;1,67387462532816;2055;15;15/05/2015;30/06/2015;7568;6,5;22;1;0,5
12;LIRF;40;MJ;16C;4;285;40;01/05/2015;01/01/2099;9,76666666666667;79;1,13210811817048;2827;8;15/05/2015;30/06/2015;7579;6,5;22;1;0,5
11;LIRF;100;MJ;16L;1;40;90;01/10/2012;01/05/2015;22,4333333333333;214;2,20936801904025;1601;18;01/01/2012;31/12/2012;3864;6,5;22;1;0,5
11;LIRF;40;MJ;16L;1;40;90;01/10/2012;01/05/2015;12,4833333333333;100;1,73657558103699;1623;10;01/01/2012;31/12/2012;3882;6,5;22;1;0,5
10;LIRF;40;MJ;16L;1;40;90;01/01/2011;01/10/2012;12,05;98;1,73404193247523;1591;10;01/01/2011;31/12/2011;3903;6,5;22;1;0,5
10;LIRF;100;MJ;16L;1;40;90;01/01/2011;01/10/2012;21,7333333333333;212;2,13145218018178;1536;18;01/01/2011;31/12/2011;3876;6,5;22;1;0,5
12;LIRF;100;MJ;16L;1;40;90;01/05/2015;01/01/2099;21,85;211;2,29613515325307;1171;17;01/07/2014;14/05/2015;3436;6,5;22;1;0,5
12;LIRF;40;MJ;16L;1;40;90;01/05/2015;01/01/2099;11,8166666666667;97;1,61014219499447;1120;9;01/07/2014;14/05/2015;3507;6,5;22;1;0,5
10;LIRF;100;MJ;16L;2;90;185;01/01/2011;01/10/2012;22,3166666666667;227;2,14442219147097;7217;19;01/01/2011;31/12/2011;24581;6,5;22;1;0,5
12;LIRF;40;MJ;16L;2;90;185;01/05/2015;01/01/2099;13,5333333333333;114;1,79418215157957;5287;11;01/07/2014;15/05/2015;17493;6,5;22;1;0,5
11;LIRF;100;MJ;16L;2;90;185;01/10/2012;01/05/2015;23,0666666666667;230;2,27540005148096;6539;19;01/01/2012;31/12/2012;22524;6,5;22;1;0,5
12;LIRF;100;MJ;16L;2;90;185;01/05/2015;01/01/2099;23,3833333333333;230;2,37355218965318;5610;18;01/07/2014;15/05/2015;17652;6,5;22;1;0,5
11;LIRF;40;MJ;16L;2;90;185;01/10/2012;01/05/2015;13,2666666666667;114;1,72226515888868;6285;11;01/01/2012;31/12/2012;22462;6,5;22;1;0,5
10;LIRF;40;MJ;16L;2;90;185;01/01/2011;01/10/2012;12,85;111;1,62510364119748;6922;11;01/01/2011;31/12/2011;24532;6,5;22;1;0,5
11;LIRF;100;MJ;16L;3;185;285;01/10/2012;01/05/2015;22,4666666666667;238;2,24559369414306;4607;18;01/01/2012;31/12/2012;10947;6,5;22;1;0,5
12;LIRF;40;MJ;16L;3;185;285;01/05/2015;01/01/2099;13,9666666666667;125;1,96401386596758;3119;11;01/07/2014;14/05/2015;9263;6,5;22;1;0,5
11;LIRF;40;MJ;16L;3;185;285;01/10/2012;01/05/2015;13,7333333333333;122;1,81037027815458;3880;11;01/01/2012;31/12/2012;10886;6,5;22;1;0,5
10;LIRF;40;MJ;16L;3;185;285;01/01/2011;01/10/2012;13,4;119;1,72787592204097;4529;11;01/01/2011;31/12/2011;12433;6,5;22;1;0,5
10;LIRF;100;MJ;16L;3;185;285;01/01/2011;01/10/2012;21,9833333333333;236;2,06390375084004;5252;18;01/01/2011;31/12/2011;12471;6,5;22;1;0,5
12;LIRF;100;MJ;16L;3;185;285;01/05/2015;01/01/2099;22,5;239;2,40633013978445;2986;17;01/07/2014;14/05/2015;9283;6,5;22;1;0,5
10;LIRF;40;MJ;16L;4;285;40;01/01/2011;01/10/2012;9,61666666666667;79;1,03093800894082;20576;8;01/01/2011;31/12/2011;49511;6,5;22;1;0,5
12;LIRF;40;MJ;16L;4;285;40;01/05/2015;01/01/2099;9,63333333333333;79;1,18076865153695;11814;7;01/07/2014;15/05/2015;39957;6,5;22;1;0,5
11;LIRF;100;MJ;16L;4;285;40;01/10/2012;01/05/2015;19,4666666666667;193;1,70232662537629;20534;16;01/01/2012;31/12/2012;52071;6,5;22;1;0,5
12;LIRF;100;MJ;16L;4;285;40;01/05/2015;01/01/2099;19,2333333333333;193;1,86408745449135;12920;15;01/07/2014;15/05/2015;39852;6,5;22;1;0,5
11;LIRF;40;MJ;16L;4;285;40;01/10/2012;01/05/2015;9,71666666666667;79;1,05722026961293;22268;8;01/01/2012;31/12/2012;52179;6,5;22;1;0,5
10;LIRF;100;MJ;16L;4;285;40;01/01/2011;01/10/2012;19,2166666666667;192;1,59572940868892;18885;16;01/01/2011;31/12/2011;49442;6,5;22;1;0,5
11;LIRF;40;MJ;16R;1;40;90;01/10/2012;01/05/2015;15,05;103;1,88397670510139;1334;12;01/01/2012;31/12/2012;2886;6,5;22;1;0,5
11;LIRF;100;MJ;16R;1;40;90;01/10/2012;01/05/2015;24,9833333333333;217;2,27347784450615;1334;20;01/01/2012;31/12/2012;2867;6,5;22;1;0,5
12;LIRF;40;MJ;16R;1;40;90;01/05/2015;01/01/2099;15,3;102;2,00454151138329;821;12;01/07/2014;30/06/2015;2565;6,5;22;1;0,5
10;LIRF;40;MJ;16R;1;40;90;01/01/2011;01/10/2012;14,0333333333333;100;1,76220563295122;1073;11;01/01/2011;31/12/2011;2766;6,5;22;1;0,5
10;LIRF;100;MJ;16R;1;40;90;01/01/2011;01/10/2012;23,9333333333333;214;2,15549350324378;1165;19;01/01/2011;31/12/2011;2760;6,5;22;1;0,5
12;LIRF;100;MJ;16R;1;40;90;01/05/2015;01/01/2099;25,2333333333333;216;2,29033492597387;849;20;01/07/2014;30/06/2015;2575;6,5;22;1;0,5
11;LIRF;40;MJ;16R;2;90;185;01/10/2012;01/05/2015;16,0166666666667;117;2,00363604006013;1941;13;01/01/2012;31/12/2012;5868;6,5;22;1;0,5
