flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
e5a02386-2b7a-452d-8ca9-6ab3fa92b9ac,DAL16,N174DZ,B763,0xA1286C,KDTW,EGLL,['5431' '0000'],2017-08-07T03:32:36Z,2017-08-07T05:12:59Z,[467869 '0xe616ca5']
e5ba6a77-bf28-44d4-8bb6-0f45d492f943,SWR324,HBJCA,BCS3,0x4B17F8,LSZH,EGLL,['0000' '2000' '3011'],2017-08-07T13:14:23Z,2017-08-07T15:25:44Z,['0xe634466' 478220]
e5fc18ff-8aaa-429b-81a2-c89ee4a3a48f,BAW815,GEUOC,A319,0x400938,EKCH,EGLL,['0000' '0762' '1070' '5464'],2017-08-07T11:49:04Z,2017-08-07T13:40:26Z,['0xe6306c5']
e61d7f9c-72f5-406b-b2ef-06da1e0ea471,BAW124,GVIIK,B772,0x400683,OBBI,EGLL,['4447'],2017-08-07T22:08:28Z,2017-08-07T23:59:55Z,['0xe64b71d']
e63e4a1d-35d6-44d9-91e9-ce52b2d83441,BAW969,GEUPP,A319,0x4008B1,EDDH,EGLL,['0000' '1377' '2246' '7272'],2017-08-07T12:15:24Z,2017-08-07T13:45:39Z,['0xe6318ed' 477796]
e6e07d4a-84f2-4879-b5f8-83d0ed281656,SHT14P,GEUUE,A320,0x400980,EGPH,EGLL,['0000' '6306' '7654' '5324'],2017-08-07T16:29:35Z,2017-08-07T17:46:05Z,['0xe63d87a' 484271]
e77e141a-b056-4ccb-a688-218cedf9a7e4,CSN303,B2732,B788,0x780B11,ZGGG,EGLL,['6714' '3525' '2057'],2017-08-07T09:25:17Z,2017-08-07T13:42:40Z,['0xe61f68c' 471713]
e77f0cb6-ab90-4e43-a509-974d2f7f221f,EIN1EL,EIEDP,A320,0x4CA76F,EIDW,EGLL,['0000' '0164' '7451'],2017-08-07T15:51:14Z,2017-08-07T17:02:27Z,['0xe63bbb3' 485975]
e7d79b13-50e9-4b1b-9995-17139c71d690,KLM1019,PHEZO,E190,0x484C53,EHAM,EGLL,['7340' '0000'],2017-08-07T12:48:48Z,2017-08-07T13:33:09Z,[485104 '0xe6331e3']
e7ffb6fc-69b4-4ab3-b79b-fa3002ea2b0c,GWI1VG,DAGWG,A319,0x3C5EE7,EDDT,EGLL,['0000' '1353' '6425' '4125'],2017-08-07T11:19:33Z,2017-08-07T12:59:54Z,['0xe62f3b0' 467483]
e919edb9-2664-4dcd-bc22-12b879f43ee4,SWR352,HBJCB,BCS3,0x4B17F9,LSGG,EGLL,['2000' '5774' '0000'],2017-08-07T05:04:08Z,2017-08-07T07:22:33Z,['0xe624735' 465902]
e97060ef-d36a-4033-a0a1-0f7266e153e6,BAW473,GEUYR,A320,0x40697C,LEBL,EGLL,['0000' '5533'],2017-08-07T08:06:02Z,2017-08-07T10:14:11Z,['0xe629120']
